"thing_author_id","key.event","comments_count","collection_count","downloads_count","files_count","thing_like_count","made_count","remix_count","remixed_froms_count","views_count","tags_count","design.strategy","ES1","ES2","ES3","ES4"
"makerjeff","3",0,8,174,3,22,2,2,0,911,0,"private",0,1,0,0
"makerjim","3",0,18,242,4,7,1,0,0,1394,3,"private",0.5,0.5,0,0
"makerkaitlyn","2",0,3,64,1,2,0,0,1,437,1,"free-riding",0,1,0,0
"Makerkid","1",15,43,855,5,42,0,0,0,6288,10,"private",0,1,0,0
"Makerlabuy","3",0,0,10,1,0,0,0,1,31,1,"free-riding",0,1,0,0
"makerlibrarian","2",0,4,82,2,1,0,0,2,508,1,"free-riding",1,0,0,0
"MakerMachine","2",1,177,1153,10,100,4,0,0,4911,0,"private",0,1,0,0
"makermaker","3",0,0,8,1,0,0,0,1,36,1,"free-riding",0,1,0,0
"makerman12","2",0,0,56,1,0,0,0,1,229,1,"free-riding",0,1,0,0
"makerman12","3",0,0,13,1,0,0,0,1,73,0,"free-riding",0,1,0,0
"makerman1776","3",0,0,21,1,0,0,0,1,69,1,"free-riding",1,0,0,0
"makerman1956","2",0,0,39,1,0,0,0,1,183,1,"free-riding",1,0,0,0
"Makermartl","3",0,11,132,2,16,0,0,0,1323,0,"private",0,0,0,1
"MakerMaster99","3",0,0,8,1,0,0,0,1,34,1,"free-riding",0,1,0,0
"makermen","2",0,0,250,5,0,0,0,5,1031,4,"free-riding",0,1,0,0
"makermichael","2",6,74,401,2,60,0,2,0,7641,7,"private",0,1,0,0
"makermichael","3",2,13,115,2,11,1,0,0,757,6,"private",0,1,0,0
"MakerMike203","3",1,26,317,4,30,0,0,0,963,4,"private",0,1,0,0
"MakerMurph","3",0,2,21,1,0,0,0,0,175,1,"private",0,1,0,0
"MakerNate","1",2,0,108,1,0,0,0,0,772,3,"private",0,0,0,1
"MakerOfRobots","3",0,2,54,1,1,0,0,0,395,0,"private",0,1,0,0
"Makerperson","2",10,91,2797,20,59,0,0,3,27615,80,"blended",0,0.9,0.1,0
"makerpjs","3",0,0,97,8,0,0,0,8,451,6,"free-riding",0,1,0,0
"MakerPro14","3",0,0,21,1,0,0,0,1,132,1,"free-riding",0,1,0,0
"makersaffair","3",0,46,179,1,25,2,0,1,946,6,"free-riding",0,1,0,0
"MakersAsylum","3",0,0,6,1,0,0,0,1,40,1,"free-riding",0,1,0,0
"makerschmitt","2",1,25,371,1,15,0,1,0,4577,3,"private",0,1,0,0
"makerseth","2",1,49,763,7,48,0,0,2,5784,14,"blended",0,1,0,0
"makerseth","3",9,52,714,3,53,4,0,0,3973,9,"private",0,1,0,0
"MakerSpaces","2",0,0,37,1,0,0,0,1,215,1,"free-riding",0,1,0,0
"makerswamp","1",2,24,661,3,22,0,0,1,3890,1,"blended",0,0.5,0,0.5
"makerswamp","2",3,9,358,3,3,1,0,0,3968,1,"private",0,1,0,0
"makersylvia","3",1,0,133,2,11,0,0,0,1132,7,"private",0,1,0,0
"MakerTaylor","1",20,139,2703,9,108,0,1,2,24386,46,"blended",0.714285714285714,0,0,0.285714285714286
"MakerTaylor","2",0,92,650,5,96,0,0,2,2440,16,"blended",0.5,0.5,0,0
"MakerTess","3",0,0,56,3,0,0,0,3,244,2,"free-riding",0,1,0,0
"makertoolkit","2",0,42,857,6,5,1,0,0,6873,19,"private",1,0,0,0
"Makertower","3",0,0,7,1,0,0,0,1,49,1,"free-riding",1,0,0,0
"makerwill","1",18,116,5735,29,81,0,1,2,13386,0,"blended",0,1,0,0
"makerwill","2",0,1,109,3,2,1,0,0,846,5,"private",1,0,0,0
"makerwill","3",0,14,153,4,7,0,0,0,1175,1,"private",0,1,0,0
"Makerzone","2",0,0,70,1,0,0,0,0,398,0,"private",0,1,0,0
"makesb0ts","2",0,0,41,1,0,0,0,1,201,1,"free-riding",0,1,0,0
"maketa","3",0,2,203,7,3,0,0,0,876,0,"private",0,1,0,0
"makeupfx","3",4,7,95,2,5,0,0,1,779,3,"blended",0,1,0,0
"makevoid","2",4,204,5179,71,210,9,0,0,15393,57,"private",0.272727272727273,0.636363636363636,0,0.0909090909090909
"makevoid","3",0,20,135,3,5,0,0,1,442,3,"free-riding",0,1,0,0
"MakeWorks","3",0,0,16,2,0,0,0,1,76,1,"blended",0,1,0,0
"Makezilla","1",6,21,523,2,16,0,0,0,4694,5,"private",0,1,0,0
"Makies","2",11,453,3847,6,478,62,8,0,21215,16,"private",0,1,0,0
"Makies","3",5,297,4577,27,474,6,1,0,18323,98,"private",0,1,0,0
"MAKIKO11","3",0,0,67,4,0,0,0,4,325,4,"free-riding",0.5,0.5,0,0
"MakimotoDaiki","2",0,0,16,0,0,0,0,0,303,0,"private",0,1,0,0
"Makina","3",0,0,114,3,4,0,0,1,637,10,"blended",0.333333333333333,0.666666666666667,0,0
"makinamove","2",0,1,463,11,5,0,0,0,1588,0,"private",0,1,0,0
"MakingFoamFly","1",7,13,438,3,10,0,0,0,2395,0,"private",1,0,0,0
"MakingFoamFly","3",9,23,203,1,19,0,0,1,1986,0,"free-riding",1,0,0,0
"makingit","3",0,2,124,1,4,0,0,1,571,0,"free-riding",0,1,0,0
"makingsociety","2",0,0,58,2,0,0,0,2,363,2,"free-riding",1,0,0,0
"makingthingsisfun","2",1,17,554,11,9,0,0,1,2228,3,"blended",0.25,0.75,0,0
"MakingZone","2",2,27,434,7,12,0,0,2,2050,6,"free-riding",0,1,0,0
"MakingZone","3",0,4,95,4,2,0,0,0,529,0,"private",0,1,0,0
"makinit","1",6,235,968,1,151,13,1,0,5212,7,"private",0,1,0,0
"makinit","2",0,3,211,1,2,0,0,0,1800,7,"private",0,1,0,0
"makiverse","3",0,NA,NA,0,NA,NA,0,0,NA,0,"private",0,1,0,0
"MakiYoshida","1",25,229,6397,18,205,17,0,0,33018,28,"private",0.25,0.25,0,0.5
"makjes","1",0,13,399,1,8,0,0,1,2391,3,"free-riding",0,1,0,0
"Makka","2",3,14,396,4,8,0,0,0,1854,0,"private",1,0,0,0
"Makka","3",0,7,150,3,12,0,0,0,610,5,"private",1,0,0,0
"makkacom","3",3,2,86,4,2,1,0,0,593,14,"private",0,1,0,0
"makkuro","2",0,1,100,4,2,0,0,0,474,11,"private",0,1,0,0
"makkuro","3",12,363,3557,57,345,5,26,2,16447,48,"blended",0.222222222222222,0.777777777777778,0,0
"maks1823","2",0,0,73,2,0,0,0,2,401,2,"free-riding",0.5,0.5,0,0
"maks1823","3",0,0,8,1,0,0,0,1,34,1,"free-riding",0,1,0,0
"maku175","2",0,0,56,2,0,0,0,2,310,0,"free-riding",0,1,0,0
"Makulator","2",2,311,2572,17,275,1,9,9,27317,34,"blended",0.857142857142857,0.142857142857143,0,0
"Makulator","3",0,5,34,0,8,0,0,0,593,0,"private",1,0,0,0
"mal8837","2",0,1,137,4,0,0,0,3,568,2,"free-riding",0,1,0,0
"mal8837","3",0,0,11,1,0,0,0,1,47,1,"free-riding",0,1,0,0
"Malabar","3",0,1,15,1,1,0,0,1,70,1,"free-riding",0,1,0,0
"MalachiBroughman","3",0,1,22,1,0,0,0,1,94,0,"free-riding",0,1,0,0
"Malakanakar","3",0,0,7,1,0,0,0,1,34,1,"free-riding",0,1,0,0
"malbers","2",0,0,34,1,0,0,0,1,155,0,"free-riding",0,1,0,0
"malberto","2",0,3,486,7,7,0,0,3,3495,11,"blended",0.4,0.6,0,0
"malberto","3",0,0,74,2,1,1,0,0,461,0,"private",0,1,0,0
"MalbonaGenio","2",0,0,27,1,0,0,0,1,116,1,"free-riding",0,1,0,0
"Malcolm","1",5,70,714,2,52,0,0,0,8489,7,"private",0,1,0,0
"Malcolm","3",1,1,53,1,2,0,0,0,330,0,"private",0,1,0,0
"maldex","2",6,380,1474,2,250,2,1,0,16896,6,"private",1,0,0,0
"maldito","1",0,24,1440,6,14,0,0,2,10923,8,"free-riding",0,1,0,0
"MaleighLomabrd","3",0,0,13,2,0,0,0,2,55,2,"free-riding",0,1,0,0
"malej147","3",0,0,21,1,0,0,0,1,99,1,"free-riding",0,1,0,0
"malek","3",0,0,208,12,0,0,0,10,826,9,"free-riding",0,1,0,0
"malere","2",0,0,42,1,0,0,0,1,230,0,"free-riding",1,0,0,0
"malex10","3",0,0,7,1,0,0,0,1,36,0,"free-riding",1,0,0,0
"malibuh","3",0,1,41,2,0,0,0,2,182,2,"free-riding",0,1,0,0
"maliex","2",0,0,18,1,0,0,0,1,77,1,"free-riding",1,0,0,0
"maligent","2",1,19,152,2,31,0,0,0,1898,0,"private",1,0,0,0
"malik223","2",0,0,29,1,0,0,0,1,162,0,"free-riding",0,1,0,0
"malikc","3",0,0,15,1,0,0,0,1,54,0,"free-riding",0,1,0,0
"malimon","3",0,0,44,2,0,0,0,2,221,2,"free-riding",0,1,0,0
"malkavien","2",0,42,1076,13,35,0,2,5,5904,20,"free-riding",0,1,0,0
"malkavien","3",3,16,272,6,9,1,0,0,1309,9,"private",0.666666666666667,0.333333333333333,0,0
"mallen","3",0,0,26,2,0,0,0,2,61,1,"free-riding",1,0,0,0
"MALLETA","3",0,0,26,2,2,0,0,2,101,2,"free-riding",1,0,0,0
"malletsdude","1",0,2,167,1,2,0,0,0,943,2,"private",0,1,0,0
"mallison01","3",0,23,333,7,24,0,0,0,2099,12,"private",0,1,0,0
"malmont","3",0,0,16,2,0,0,0,2,107,2,"free-riding",0,1,0,0
"maloney","2",0,0,49,1,0,0,0,1,246,1,"free-riding",1,0,0,0
"MALONG","2",0,0,35,1,0,0,0,1,180,1,"free-riding",0,1,0,0
"malopezn","2",0,26,292,2,15,1,0,0,1400,0,"private",0,1,0,0
"malopezn","3",2,37,620,18,23,0,0,1,2931,20,"blended",0,1,0,0
"malpal833","3",0,0,5,1,0,0,0,1,43,1,"free-riding",1,0,0,0
"Malski","3",0,1,108,5,0,0,0,4,538,3,"blended",0.333333333333333,0.666666666666667,0,0
"malsteth","1",0,0,122,1,0,0,0,0,632,0,"private",0,1,0,0
"Malthe09","3",0,0,23,1,0,0,0,0,163,2,"private",0,1,0,0
"Malx","1",4,16,1555,8,15,0,0,0,3788,7,"private",1,0,0,0
"mamacker","2",0,24,1068,4,12,0,1,0,7895,0,"private",0,1,0,0
"mamacker","3",2,15,284,15,8,0,0,0,1383,0,"private",0,1,0,0
"mamason210","3",0,0,6,1,0,0,0,1,46,1,"free-riding",0,1,0,0
"Mamatu","2",0,7,296,4,9,0,0,0,1629,0,"private",0,1,0,0
"mambla","3",0,3,54,1,2,0,0,1,432,0,"free-riding",0,1,0,0
